PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,K1A,K1B,K1C,K1D,K2A,K2B,K2C,K2D,K3A,K3B,K3C,K3D,K4A,K4B,K4C,K4D,K5A,K5B,K5C,K5D,K6A,K6B,K6C,K6D,K7A,K7B,K7C,K7D,K8A,K8B,K8C,K8D,K9A,K9B,K9C,K9D,L1A,L2A,L3A,L4A_1,L4A_2,L4A_3,L4A_4,L4A_5,L5A,L6A,L7A,L8A,L9A,L1B,L2B,L3B,L4B_1,L4B_2,L4B_3,L4B_4,L4B_5,L5B,L6B,L7B,L8B,L9B,L1C,L2C,L3C,L4C_1,L4C_2,L4C_3,L4C_4,L4C_5,L5C,L6C,L7C,L8C,L9C,L1D,L2D,L3D,L4D_1,L4D_2,L4D_3,L4D_4,L4D_5,L5D,L6D,L7D,L8D,L9D,L1E,L2E,L3E,L4E_1,L4E_2,L4E_3,L4E_4,L4E_5,L5E,L6E,L7E,L8E,L9E
Western Province,Karongi,147,Rural,5,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,130,0,0,,0,0,0,,30,0,60,,560,0,630,,120,360,120,,30,0,60,,45,0,0,,0,0,180,,0,,0,,,,,,0,0,1,0,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,147,Rural,6,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,145,,0,,0,,0,,0,,0,,360,,360,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,147,Rural,7,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,180,0,0,0,60,30,30,0,0,0,0,0,0,0,600,0,60,60,120,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,1,0,,,,,,,,0,0,0,,0,1,0,0,,,,,,0,0,0,,1,0,,,,,,,,0,0,0,,0,1,1,1,1,0,0,0,0,0,0,0,,0
Western Province,Karongi,147,Rural,8,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,120,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,60,60,120,60,0,30,0,60,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,1,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,147,Rural,9,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,180,,0,,0,,0,,0,,0,,420,,720,,60,,100,,0,,0,,30,,30,,180,,360,,0,,0,,,,,,1,0,1,0,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,147,Rural,10,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,180,,0,,0,,0,,0,,0,,0,,600,,60,,120,,0,,0,,0,,0,,0,,0,,1,1,1,0,1,0,0,0,0,1,1,0,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,147,Rural,11,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,120,,100,,60,,30,,0,,0,,180,,480,,60,,120,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,1,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,1,0,0,,0
Western Province,Karongi,147,Rural,12,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,120,100,0,,0,0,0,,0,0,0,,600,0,360,,60,0,120,,0,0,0,,0,0,0,,0,0,0,,1,1,1,1,0,0,0,0,0,0,0,,1,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,147,Rural,13,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,,0,120,0,,0,180,0,,0,0,0,,0,540,0,,0,180,60,,0,0,30,,0,0,0,,0,0,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,147,Rural,14,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,120,0,,,0,0,,,0,0,,,640,0,,,0,0,,,0,60,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Western Province,Karongi,147,Rural,15,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,120,,0,0,300,,0,0,0,,0,0,360,,540,0,0,,120,60,0,,0,30,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,147,Rural,16,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,120,,0,0,540,,0,0,60,,0,0,300,,540,0,60,,120,60,0,,0,60,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,1,1,0,,,,,,0,0,0,,0
Western Province,Karongi,147,Rural,17,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,120,0,,0,180,0,,0,0,0,,0,480,0,,0,60,0,,0,0,60,,60,0,0,,0,0,0,,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,147,Rural,18,HH Surrounding Camp,58.42856999999999,54.3307447834836,,,,,180,0,0,0,0,0,0,0,60,0,30,0,360,0,540,0,60,60,120,60,0,60,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,148,Rural,1,HH Surrounding Camp,32.45859148351649,33.90176242493215,,,,,120,,0,0,60,,60,90,0,,0,60,60,,360,0,90,,120,180,0,,0,40,60,,60,0,90,,90,120,0,,0,,,,,,1,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,148,Rural,2,HH Surrounding Camp,29.17266,29.05829157828541,,,,,120,0,0,,40,60,25,,0,60,0,,60,0,420,,120,90,60,,0,0,0,,30,0,60,,60,90,30,,1,1,0,,,,,,1,0,0,,1,0,,,,,,,,2,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Western Province,Karongi,148,Rural,4,HH Surrounding Camp,32.45859148351649,33.90176242493215,,,,,120,,,,300,,,,0,,,,480,,,,180,,,,60,,,,120,,,,180,,,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Western Province,Karongi,148,Rural,5,HH Surrounding Camp,32.45859148351649,33.90176242493215,,,,,65,,0,,0,,0,,0,,0,,480,,560,,0,,120,,0,,0,,30,,60,,0,,30,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,148,Rural,6,HH Surrounding Camp,29.17266,29.05829157828541,,,,,120,,0,,12,,60,,0,,0,,60,,360,,60,,180,,60,,0,,60,,45,,90,,300,,1,0,0,,,,,,1,0,1,0,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Western Province,Karongi,148,Rural,7,HH Surrounding Camp,32.45859148351649,33.90176242493215,,,,,60,,0,,0,,0,,0,,0,,480,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,148,Rural,8,HH Surrounding Camp,32.45859148351649,33.90176242493215,,,,,120,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,,1,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,148,Rural,9,HH Surrounding Camp,29.17266,29.05829157828541,,,,,120,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,148,Rural,10,HH Surrounding Camp,32.45859148351649,33.90176242493215,,,,,120,0,0,0,30,30,0,30,0,30,0,0,300,0,300,0,0,30,0,30,0,40,0,40,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,148,Rural,11,HH Surrounding Camp,32.45859148351649,33.90176242493215,,,,,120,0,0,0,0,30,0,30,0,30,0,30,240,0,240,0,0,30,0,30,0,30,0,30,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,148,Rural,13,HH Surrounding Camp,32.45859148351649,33.90176242493215,,,,,60,,0,0,40,,0,30,0,,0,0,300,,300,0,0,,0,40,0,,0,40,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,148,Rural,14,HH Surrounding Camp,32.45859148351649,33.90176242493215,,,,,,,0,,,,0,,,,0,,,,880,,,,0,,,,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,148,Rural,15,HH Surrounding Camp,29.17266,29.05829157828541,,,,,120,60,60,,120,0,120,,0,0,0,,600,0,600,,0,0,0,,0,0,120,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Western Province,Karongi,148,Rural,17,HH Surrounding Camp,32.45859148351649,33.90176242493215,,,,,75,,0,0,0,,0,0,0,,0,0,480,,480,0,0,,120,30,0,,0,0,0,,30,0,0,,0,0,0,,0,,,,,,0,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,148,Rural,18,HH Surrounding Camp,32.45859148351649,33.90176242493215,,,,,75,0,0,,0,0,0,,0,0,0,,60,0,60,,0,0,60,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,148,Rural,19,HH Surrounding Camp,32.45859148351649,33.90176242493215,,,,,120,,0,,0,,0,,0,,0,,0,,600,,0,,120,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,148,Rural,20,HH Surrounding Camp,29.17266,29.05829157828541,,,,,180,0,0,0,45,30,40,30,30,30,30,45,880,0,880,0,60,70,40,300,0,60,30,60,0,0,0,0,0,0,0,0,0,,0,,,,,,1,0,0,,0,0,,,,,,,,1,0,0,,1,1,1,1,0,0,0,0,0,1,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,148,Rural,21,HH Surrounding Camp,32.45859148351649,33.90176242493215,,,,,120,0,0,0,60,0,60,0,0,120,0,120,540,0,600,0,0,120,180,120,60,120,0,180,60,60,120,60,0,120,180,180,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,149,Rural,1,HH Surrounding Camp,19.84271,18.4358710511446,,,,,120,,0,,12,,90,,0,,0,,60,,0,,60,,120,,0,,0,,60,,60,,0,,0,,0,,0,,,,,,0,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,1,,,,,,,,,,,,,,1,1,0,,,,,,1,0,0,,0
Western Province,Karongi,149,Rural,2,HH Surrounding Camp,19.84271,18.4358710511446,,,,,120,0,0,,0,0,0,,0,0,0,,360,0,480,,0,180,0,,0,0,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,149,Rural,3,HH Surrounding Camp,19.84271,18.4358710511446,,,,,60,,0,0,0,,0,30,0,,0,30,300,,480,0,0,,0,30,0,,0,300,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,149,Rural,4,HH Surrounding Camp,19.84271,18.4358710511446,,,,,60,,0,0,0,,0,0,0,,0,0,360,,360,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,149,Rural,5,HH Surrounding Camp,19.84271,18.4358710511446,,,,,120,0,0,,60,0,60,,30,0,0,,300,0,600,,0,0,0,,0,30,0,,0,0,180,,0,0,0,,1,0,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,1,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Western Province,Karongi,149,Rural,7,HH Surrounding Camp,19.84271,18.4358710511446,,,,,120,0,0,0,240,0,120,0,60,120,120,120,480,0,480,0,60,120,180,60,30,60,60,60,60,0,120,0,120,0,240,60,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,149,Rural,8,HH Surrounding Camp,19.84271,18.4358710511446,,,,,120,,0,0,60,,60,0,0,,0,60,120,,300,0,30,,90,120,0,,0,40,90,,90,0,45,,30,90,0,,0,,,,,,1,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,1,0,0,,0,0,,,,,,,,2,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,149,Rural,9,HH Surrounding Camp,19.84271,18.4358710511446,,,,,0,,0,0,0,,0,0,0,,0,0,420,,420,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,149,Rural,10,HH Surrounding Camp,19.84271,18.4358710511446,,,,,60,0,0,0,40,0,30,30,0,0,0,30,240,0,480,0,0,0,0,30,0,0,0,480,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,149,Rural,11,HH Surrounding Camp,19.84271,18.4358710511446,,,,,150,,0,0,0,,0,0,0,,0,0,180,,240,0,120,,60,30,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,149,Rural,12,HH Surrounding Camp,19.84271,18.4358710511446,,,,,70,0,0,0,60,0,0,0,0,0,0,0,480,0,480,0,30,30,120,60,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,149,Rural,13,HH Surrounding Camp,19.84271,18.4358710511446,,,,,140,,,,0,,,,0,,,,480,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,149,Rural,14,HH Surrounding Camp,19.84271,18.4358710511446,,,,,120,,0,,240,,60,,0,,0,,540,,360,,120,,300,,60,,0,,120,,180,,180,,540,,1,1,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Western Province,Karongi,149,Rural,15,HH Surrounding Camp,19.84271,18.4358710511446,,,,,180,,0,,30,,0,,0,,0,,60,,240,,30,,90,,0,,0,,30,,30,,0,,0,,0,,0,,,,,,1,0,0,,1,,,,,,,,,,,,,,1,0,0,,,,,,1,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,1,0,0
Western Province,Karongi,149,Rural,16,HH Surrounding Camp,19.84271,18.4358710511446,,,,,60,,30,,20,,30,,0,,0,,0,,0,,0,,30,,0,,0,,120,,360,,0,,420,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,149,Rural,17,HH Surrounding Camp,19.84271,18.4358710511446,,,,,60,,60,,0,,0,,0,,0,,0,,880,,0,,0,,120,,0,,0,,420,,0,,420,,1,1,1,1,1,1,0,0,1,0,0,,1,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,149,Rural,18,HH Surrounding Camp,19.84271,18.4358710511446,,,,,75,,0,,30,,0,,60,,0,,0,,0,,60,,80,,30,,60,,0,,40,,0,,0,,0,,0,,,,,,1,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,149,Rural,20,HH Surrounding Camp,19.84271,18.4358710511446,,,,,120,60,0,0,60,0,40,0,0,60,0,0,60,0,420,0,40,90,120,360,0,60,0,0,0,0,30,0,0,120,0,60,0,,0,,,,,,0,0,0,,1,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,150,Rural,1,Ordinary HH,1244.887,1192.480456712029,,,,,70,,0,0,120,,0,0,0,,0,0,560,,480,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,150,Rural,3,Ordinary HH,1244.887,1192.480456712029,,,,,70,,0,,300,,20,,0,,0,,420,,480,,120,,120,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Western Province,Karongi,150,Rural,4,Ordinary HH,1244.887,1192.480456712029,,,,,60,,,,0,,,,0,,,,0,,,,30,,,,30,,,,0,,,,0,,,,1,1,1,0,1,1,1,1,1,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,150,Rural,5,Ordinary HH,1244.887,1192.480456712029,,,,,60,0,0,,0,0,0,,0,0,0,,300,0,300,,0,0,0,,0,40,0,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,150,Rural,6,Ordinary HH,1244.887,1192.480456712029,,,,,120,0,0,0,60,60,0,120,0,60,0,120,0,0,540,0,60,180,300,120,40,120,0,60,0,0,0,0,0,0,240,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,150,Rural,7,Ordinary HH,1244.887,1192.480456712029,,,,,120,120,0,,40,90,15,,0,60,0,,120,0,420,,40,90,120,,0,45,0,,30,0,30,,0,0,0,,0,,0,,,,,,1,0,0,,1,0,,,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,150,Rural,9,Ordinary HH,1244.887,1192.480456712029,,,,,120,0,,,0,0,,,0,30,,,180,0,,,0,30,,,0,30,,,0,0,,,0,0,,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,150,Rural,10,Ordinary HH,1244.887,1192.480456712029,,,,,120,0,0,0,120,0,120,0,0,0,0,0,600,0,600,0,0,60,0,180,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,1,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,150,Rural,11,Ordinary HH,1244.887,1192.480456712029,,,,,120,,,,0,,,,0,,,,0,,,,120,,,,0,,,,120,,,,120,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,150,Rural,12,Ordinary HH,1244.887,1192.480456712029,,,,,60,,60,,0,,0,,0,,0,,360,,480,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Western Province,Karongi,150,Rural,13,Ordinary HH,1244.887,1192.480456712029,,,,,120,0,0,,0,0,0,,0,0,0,,480,0,480,,0,180,0,,0,0,0,,0,0,60,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Western Province,Karongi,150,Rural,14,Ordinary HH,1244.887,1192.480456712029,,,,,120,60,0,0,30,0,40,0,0,0,40,40,480,0,520,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,40,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,1,1,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,150,Rural,15,Ordinary HH,1244.887,1192.480456712029,,,,,120,0,0,0,30,0,30,0,30,0,30,0,480,0,480,0,0,0,120,0,0,30,0,30,30,0,600,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,150,Rural,17,Ordinary HH,1244.887,1192.480456712029,,,,,60,,0,,0,,30,,0,,0,,440,,440,,0,,0,,0,,0,,0,,0,,0,,0,,1,1,1,1,1,0,1,0,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,150,Rural,18,Ordinary HH,1244.887,1192.480456712029,,,,,120,,0,,12,,120,,0,,0,,60,,0,,60,,120,,0,,0,,60,,60,,90,,90,,0,,0,,,,,,1,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0
Western Province,Karongi,150,Rural,19,Ordinary HH,1244.887,1192.480456712029,,,,,45,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,150,Rural,20,Ordinary HH,1244.887,1192.480456712029,,,,,75,0,0,0,30,0,0,0,0,0,0,0,300,180,480,0,60,0,120,60,0,0,0,0,0,0,30,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,150,Rural,22,Ordinary HH,1244.887,1192.480456712029,,,,,120,,0,0,60,,40,60,90,,60,60,180,,240,0,40,,120,90,0,,0,60,60,,60,30,90,,90,120,0,,0,,,,,,2,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,4,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,151,Rural,1,Refugee HH,,,,,,,120,60,0,0,30,30,30,0,0,0,0,0,0,0,0,0,60,60,60,60,0,60,0,30,0,0,0,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0
Western Province,Karongi,151,Rural,2,Refugee HH,,,,,,,120,60,0,,0,0,0,,0,0,120,,0,0,0,,30,60,60,,0,0,120,,0,0,0,,0,0,0,,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
Western Province,Karongi,151,Rural,3,Refugee HH,,,,,,,120,60,0,0,0,0,0,0,0,0,0,0,0,0,600,0,30,60,120,60,0,60,0,60,0,0,300,0,0,0,0,0,0,,0,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,151,Rural,4,Refugee HH,,,,,,,120,,0,0,0,,0,0,0,,0,0,0,,0,0,60,,120,60,0,,60,30,0,,0,0,0,,0,0,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,
Western Province,Karongi,151,Rural,5,Refugee HH,,,,,,,120,,0,,0,,0,,0,,0,,0,,0,,60,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,,,,0,0,0,,0,,,,,,,,,,,,,,0,,,,,,,,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
