PROVINCE,DISTRICT,Cluster,HI04,HI05,TYPEHH,HH_WT,C_hhweight,F11,F12,F13,F14,F15,F16
Southern Province,Nyamagabe,112,Rural,13,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,112,Rural,13,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,112,Rural,13,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,112,Rural,14,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,112,Rural,14,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,112,Rural,14,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,112,Rural,14,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,112,Rural,14,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,112,Rural,14,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,112,Rural,15,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,112,Rural,15,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,112,Rural,15,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,112,Rural,15,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,112,Rural,15,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,112,Rural,15,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,112,Rural,16,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,112,Rural,16,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,112,Rural,16,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,112,Rural,16,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,112,Rural,16,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,112,Rural,16,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,112,Rural,17,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,112,Rural,17,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,112,Rural,17,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,112,Rural,17,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,112,Rural,17,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,112,Rural,17,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,112,Rural,18,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,112,Rural,18,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,112,Rural,18,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,112,Rural,18,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,112,Rural,18,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,112,Rural,18,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,1,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,113,Rural,1,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,1,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,1,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,1,Refugee HH,,,Kerosene,Yes,1,30,500,90
Southern Province,Nyamagabe,113,Rural,1,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,2,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,113,Rural,2,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,2,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,2,Refugee HH,,,Kerosene,Yes,3,30,1000,85
Southern Province,Nyamagabe,113,Rural,2,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,2,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,3,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,3,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,3,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,3,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,113,Rural,3,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,3,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,4,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,4,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,113,Rural,4,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,4,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,4,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,4,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,113,Rural,5,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,113,Rural,5,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,5,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,5,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,5,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,5,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,113,Rural,6,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,6,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,6,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,113,Rural,6,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,6,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,113,Rural,6,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,7,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,113,Rural,7,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,7,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,7,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,7,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,7,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,113,Rural,8,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,8,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,8,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,8,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,8,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,113,Rural,8,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,113,Rural,9,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,9,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,113,Rural,9,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,9,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,9,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,113,Rural,9,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,10,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,10,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,113,Rural,10,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,10,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,113,Rural,10,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,10,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,11,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,113,Rural,11,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,11,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,11,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,11,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,11,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,12,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,12,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,113,Rural,12,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,12,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,12,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,113,Rural,12,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,13,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,13,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,13,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,13,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,13,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,113,Rural,13,Refugee HH,,,Kerosene,Yes,2,30,200,90
Southern Province,Nyamagabe,113,Rural,14,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,113,Rural,14,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,14,Refugee HH,,,Kerosene,Yes,1,30,200,90
Southern Province,Nyamagabe,113,Rural,14,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,14,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,14,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,15,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,15,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,15,Refugee HH,,,Kerosene,Yes,1,14,500,90
Southern Province,Nyamagabe,113,Rural,15,Refugee HH,,,Paraffin,No,,,,
Southern Province,Nyamagabe,113,Rural,15,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,15,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,16,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,16,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,16,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,16,Refugee HH,,,Kerosene,No,,,,
Southern Province,Nyamagabe,113,Rural,16,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,16,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,17,Refugee HH,,,Diesel,No,,,,
Southern Province,Nyamagabe,113,Rural,17,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,17,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,17,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,17,Refugee HH,,,Kerosene,Yes,1,14,100,95
Southern Province,Nyamagabe,113,Rural,17,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,18,Refugee HH,,,Biogas,No,,,,
Southern Province,Nyamagabe,113,Rural,18,Refugee HH,,,Another fuel-based lamp,No,,,,
Southern Province,Nyamagabe,113,Rural,18,Refugee HH,,,Gasoline,No,,,,
Southern Province,Nyamagabe,113,Rural,18,Refugee HH,,,Candle,No,,,,
Southern Province,Nyamagabe,113,Rural,18,Refugee HH,,,Kerosene,Yes,1,14,1000,95
Southern Province,Nyamagabe,113,Rural,18,Refugee HH,,,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,1,Ordinary HH,277.370968,262.3242607297785,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,1,Ordinary HH,277.370968,262.3242607297785,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,1,Ordinary HH,277.370968,262.3242607297785,Candle,No,,,,
Southern Province,Ruhango,114,Rural,1,Ordinary HH,277.370968,262.3242607297785,Biogas,No,,,,
Southern Province,Ruhango,114,Rural,1,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,1,Ordinary HH,277.370968,262.3242607297785,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,2,Ordinary HH,277.370968,262.3242607297785,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,2,Ordinary HH,277.370968,262.3242607297785,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,2,Ordinary HH,277.370968,262.3242607297785,Candle,No,,,,
Southern Province,Ruhango,114,Rural,2,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,2,Ordinary HH,277.370968,262.3242607297785,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,2,Ordinary HH,277.370968,262.3242607297785,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,3,Ordinary HH,277.370968,262.3242607297785,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,3,Ordinary HH,277.370968,262.3242607297785,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,3,Ordinary HH,277.370968,262.3242607297785,Candle,No,,,,
Southern Province,Ruhango,114,Rural,3,Ordinary HH,277.370968,262.3242607297785,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,3,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,3,Ordinary HH,277.370968,262.3242607297785,Biogas,No,,,,
Southern Province,Ruhango,114,Rural,4,Ordinary HH,277.370968,262.3242607297785,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,4,Ordinary HH,277.370968,262.3242607297785,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,4,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,4,Ordinary HH,277.370968,262.3242607297785,Biogas,No,,,,
Southern Province,Ruhango,114,Rural,4,Ordinary HH,277.370968,262.3242607297785,Candle,No,,,,
Southern Province,Ruhango,114,Rural,4,Ordinary HH,277.370968,262.3242607297785,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,5,Ordinary HH,277.370968,262.3242607297785,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,5,Ordinary HH,277.370968,262.3242607297785,Candle,No,,,,
Southern Province,Ruhango,114,Rural,5,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,5,Ordinary HH,277.370968,262.3242607297785,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,5,Ordinary HH,277.370968,262.3242607297785,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,5,Ordinary HH,277.370968,262.3242607297785,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,6,Ordinary HH,277.370968,262.3242607297785,Candle,No,,,,
Southern Province,Ruhango,114,Rural,6,Ordinary HH,277.370968,262.3242607297785,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,6,Ordinary HH,277.370968,262.3242607297785,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,6,Ordinary HH,277.370968,262.3242607297785,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,6,Ordinary HH,277.370968,262.3242607297785,Biogas,No,,,,
Southern Province,Ruhango,114,Rural,6,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,7,Ordinary HH,277.370968,262.3242607297785,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,7,Ordinary HH,277.370968,262.3242607297785,Biogas,No,,,,
Southern Province,Ruhango,114,Rural,7,Ordinary HH,277.370968,262.3242607297785,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,7,Ordinary HH,277.370968,262.3242607297785,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,7,Ordinary HH,277.370968,262.3242607297785,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,7,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,8,Ordinary HH,277.370968,262.3242607297785,Candle,No,,,,
Southern Province,Ruhango,114,Rural,8,Ordinary HH,277.370968,262.3242607297785,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,8,Ordinary HH,277.370968,262.3242607297785,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,8,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,8,Ordinary HH,277.370968,262.3242607297785,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,8,Ordinary HH,277.370968,262.3242607297785,Biogas,No,,,,
Southern Province,Ruhango,114,Rural,9,Ordinary HH,277.370968,262.3242607297785,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,9,Ordinary HH,277.370968,262.3242607297785,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,9,Ordinary HH,277.370968,262.3242607297785,Candle,No,,,,
Southern Province,Ruhango,114,Rural,9,Ordinary HH,277.370968,262.3242607297785,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,9,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,9,Ordinary HH,277.370968,262.3242607297785,Biogas,No,,,,
Southern Province,Ruhango,114,Rural,10,Ordinary HH,277.370968,262.3242607297785,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,10,Ordinary HH,277.370968,262.3242607297785,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,10,Ordinary HH,277.370968,262.3242607297785,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,10,Ordinary HH,277.370968,262.3242607297785,Biogas,No,,,,
Southern Province,Ruhango,114,Rural,10,Ordinary HH,277.370968,262.3242607297785,Candle,No,,,,
Southern Province,Ruhango,114,Rural,10,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,11,Ordinary HH,5474.427,5893.839502879609,Candle,No,,,,
Southern Province,Ruhango,114,Rural,11,Ordinary HH,5474.427,5893.839502879609,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,11,Ordinary HH,5474.427,5893.839502879609,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,11,Ordinary HH,5474.427,5893.839502879609,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,11,Ordinary HH,5474.427,5893.839502879609,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,11,Ordinary HH,5474.427,5893.839502879609,Biogas,No,,,,
Southern Province,Ruhango,114,Rural,12,Ordinary HH,5474.427,5893.839502879609,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,12,Ordinary HH,5474.427,5893.839502879609,Biogas,No,,,,
Southern Province,Ruhango,114,Rural,12,Ordinary HH,5474.427,5893.839502879609,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,12,Ordinary HH,5474.427,5893.839502879609,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,12,Ordinary HH,5474.427,5893.839502879609,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,12,Ordinary HH,5474.427,5893.839502879609,Candle,No,,,,
Southern Province,Ruhango,114,Rural,13,Ordinary HH,277.370968,262.3242607297785,Candle,No,,,,
Southern Province,Ruhango,114,Rural,13,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,13,Ordinary HH,277.370968,262.3242607297785,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,13,Ordinary HH,277.370968,262.3242607297785,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,13,Ordinary HH,277.370968,262.3242607297785,Biogas,No,,,,
Southern Province,Ruhango,114,Rural,13,Ordinary HH,277.370968,262.3242607297785,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,14,Ordinary HH,277.370968,262.3242607297785,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,14,Ordinary HH,277.370968,262.3242607297785,Candle,No,,,,
Southern Province,Ruhango,114,Rural,14,Ordinary HH,277.370968,262.3242607297785,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,14,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,14,Ordinary HH,277.370968,262.3242607297785,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,14,Ordinary HH,277.370968,262.3242607297785,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,15,Ordinary HH,277.370968,262.3242607297785,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,15,Ordinary HH,277.370968,262.3242607297785,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,15,Ordinary HH,277.370968,262.3242607297785,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,15,Ordinary HH,277.370968,262.3242607297785,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,15,Ordinary HH,277.370968,262.3242607297785,Candle,No,,,,
Southern Province,Ruhango,114,Rural,15,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,16,Ordinary HH,5474.427,5893.839502879609,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,16,Ordinary HH,5474.427,5893.839502879609,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,16,Ordinary HH,5474.427,5893.839502879609,Candle,No,,,,
Southern Province,Ruhango,114,Rural,16,Ordinary HH,5474.427,5893.839502879609,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,16,Ordinary HH,5474.427,5893.839502879609,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,16,Ordinary HH,5474.427,5893.839502879609,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,17,Ordinary HH,277.370968,262.3242607297785,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,17,Ordinary HH,277.370968,262.3242607297785,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,17,Ordinary HH,277.370968,262.3242607297785,Candle,No,,,,
Southern Province,Ruhango,114,Rural,17,Ordinary HH,277.370968,262.3242607297785,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,17,Ordinary HH,277.370968,262.3242607297785,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,17,Ordinary HH,277.370968,262.3242607297785,Gasoline,No,,,,
Southern Province,Ruhango,114,Rural,22,Ordinary HH,5474.427,5893.839502879609,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,114,Rural,22,Ordinary HH,5474.427,5893.839502879609,Paraffin,No,,,,
Southern Province,Ruhango,114,Rural,22,Ordinary HH,5474.427,5893.839502879609,Diesel,No,,,,
Southern Province,Ruhango,114,Rural,22,Ordinary HH,5474.427,5893.839502879609,Candle,No,,,,
Southern Province,Ruhango,114,Rural,22,Ordinary HH,5474.427,5893.839502879609,Kerosene,No,,,,
Southern Province,Ruhango,114,Rural,22,Ordinary HH,5474.427,5893.839502879609,Gasoline,No,,,,
Southern Province,Ruhango,115,Urban,1,Ordinary HH,47.34945459649123,45.65776736240277,Candle,No,,,,
Southern Province,Ruhango,115,Urban,1,Ordinary HH,47.34945459649123,45.65776736240277,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,115,Urban,1,Ordinary HH,47.34945459649123,45.65776736240277,Paraffin,No,,,,
Southern Province,Ruhango,115,Urban,1,Ordinary HH,47.34945459649123,45.65776736240277,Kerosene,No,,,,
Southern Province,Ruhango,115,Urban,1,Ordinary HH,47.34945459649123,45.65776736240277,Diesel,No,,,,
Southern Province,Ruhango,115,Urban,1,Ordinary HH,47.34945459649123,45.65776736240277,Gasoline,No,,,,
Southern Province,Ruhango,115,Urban,2,Ordinary HH,47.34945459649123,45.65776736240277,Gasoline,No,,,,
Southern Province,Ruhango,115,Urban,2,Ordinary HH,47.34945459649123,45.65776736240277,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,115,Urban,2,Ordinary HH,47.34945459649123,45.65776736240277,Biogas,No,,,,
Southern Province,Ruhango,115,Urban,2,Ordinary HH,47.34945459649123,45.65776736240277,Kerosene,No,,,,
Southern Province,Ruhango,115,Urban,2,Ordinary HH,47.34945459649123,45.65776736240277,Diesel,No,,,,
Southern Province,Ruhango,115,Urban,2,Ordinary HH,47.34945459649123,45.65776736240277,Candle,No,,,,
Southern Province,Ruhango,115,Urban,3,Ordinary HH,47.34945459649123,45.65776736240277,Gasoline,No,,,,
Southern Province,Ruhango,115,Urban,3,Ordinary HH,47.34945459649123,45.65776736240277,Diesel,No,,,,
Southern Province,Ruhango,115,Urban,3,Ordinary HH,47.34945459649123,45.65776736240277,Paraffin,No,,,,
Southern Province,Ruhango,115,Urban,3,Ordinary HH,47.34945459649123,45.65776736240277,Another fuel-based lamp,No,,,,
Southern Province,Ruhango,115,Urban,3,Ordinary HH,47.34945459649123,45.65776736240277,Kerosene,No,,,,
Southern Province,Ruhango,115,Urban,3,Ordinary HH,47.34945459649123,45.65776736240277,Candle,No,,,,
